id,user,uid,version,changeset,timestamp
13373205,muziriana,6058023,5,59840224,2018-06-14T10:17:35Z
13373208,Chris Bell in California,194231,2,12441513,2012-07-22T23:28:36Z
13373217,Christine_E,1707766,6,24211839,2014-07-18T00:01:14Z
13373239,balrog-kun,20587,3,4250464,2010-03-27T20:16:03Z
13373246,SJFriedl,2709708,10,31398323,2015-05-23T14:00:44Z
13373250,balrog-kun,20587,4,4250464,2010-03-27T20:16:05Z
13373264,DavidKewley,4179946,2,42399586,2016-09-24T06:32:04Z
13373268,maxerickson,360392,4,25790936,2014-10-01T14:18:07Z
13373286,SJFriedl,2709708,4,38771184,2016-04-21T23:46:12Z
13373288,colejohnson66,716282,3,40910998,2016-07-21T04:15:35Z
13373298,AM909,82317,2,5056166,2010-06-23T04:14:57Z
13373320,AM909,82317,2,5056166,2010-06-23T04:14:50Z
13373346,Phil Shipley,44659,3,839949,2009-01-26T20:15:31Z
13373350,SJFriedl,2709708,6,30877756,2015-05-07T16:11:07Z
13373352,Evanator,451067,6,16038653,2013-05-08T21:54:18Z
13373361,SJFriedl,2709708,4,31486818,2015-05-26T20:37:20Z
13373373,SJFriedl,2709708,7,34092925,2015-09-17T21:38:19Z
13373375,rw_,2585,3,12416900,2012-07-21T18:12:32Z
13373377,SJFriedl,2709708,4,38770830,2016-04-21T23:17:28Z
13373380,ediyes,1240849,2,33397025,2015-08-17T17:50:57Z
13373405,SJFriedl,2709708,10,30879926,2015-05-07T17:38:21Z
13373423,AM909,82317,2,4976960,2010-06-13T09:52:40Z
13373430,Phil Shipley,44659,2,839949,2009-01-26T20:16:18Z
13373441,AM909,82317,4,5097377,2010-06-28T12:52:13Z
13373442,release_candidate,1239795,3,42793176,2016-10-11T06:26:00Z
13373444,calfarome,2511706,6,33103398,2015-08-04T16:30:21Z
13373445,DavidKewley,4179946,8,43525466,2016-11-10T06:11:33Z
13373447,DaveHansenTiger,7168,1,561915,2007-11-19T05:43:28Z
13373452,balrog-kun,20587,6,4250464,2010-03-27T20:16:47Z
13373454,balrog-kun,20587,4,4250464,2010-03-27T20:16:48Z
13373458,SJFriedl,2709708,3,34376841,2015-10-01T20:14:35Z
13373469,SJFriedl,2709708,4,30077851,2015-04-09T01:29:24Z
13373488,SJFriedl,2709708,2,35839068,2015-12-09T05:12:12Z
13373497,SJFriedl,2709708,4,31700255,2015-06-03T18:49:49Z
13373515,Andre Engels,4054,2,13134478,2012-09-16T18:34:44Z
13373522,AM909,82317,3,5064635,2010-06-24T09:21:59Z
13373562,Chris Bell in California,194231,2,13162383,2012-09-18T20:58:49Z
13373570,balrog-kun,20587,5,4250464,2010-03-27T20:17:14Z
13373586,Phil Shipley,44659,2,692349,2009-02-27T20:33:19Z
13373600,SJFriedl,2709708,8,30522715,2015-04-27T01:52:26Z
13373608,DavidKewley,4179946,6,42434435,2016-09-26T00:37:21Z
13373646,SJFriedl,2709708,6,31331248,2015-05-21T00:53:12Z
13373650,SJFriedl,2709708,5,34124385,2015-09-19T16:28:59Z
13373651,karitotp,2748195,5,32526184,2015-07-09T18:25:46Z
13373660,Phil Shipley,44659,3,692349,2009-02-27T20:32:55Z
13373673,SJFriedl,2709708,6,31155603,2015-05-14T22:09:55Z
13373716,SJFriedl,2709708,3,35839068,2015-12-09T05:12:16Z
13373743,Christine_E,1707766,6,51664370,2017-09-02T09:18:01Z
13373747,SJFriedl,2709708,3,38909672,2016-04-27T05:18:43Z
13373754,TheDutchMan13,1330847,3,39370162,2016-05-17T07:58:29Z
13373758,balrog-kun,20587,4,4250464,2010-03-27T20:17:52Z
13373816,Phil Shipley,44659,2,322879,2009-02-09T20:33:39Z
13373842,Chris Bell in California,194231,4,12388405,2012-07-20T19:27:23Z
13373853,Phil Shipley,44659,2,839949,2009-01-26T20:48:53Z
13373885,SJFriedl,2709708,11,39229263,2016-05-10T22:03:46Z
13373887,Chris Bell in California,194231,4,12909964,2012-08-29T20:02:44Z
13373891,AM909,82317,5,4905947,2010-06-05T04:47:53Z
13373896,balrog-kun,20587,2,4250464,2010-03-27T20:18:13Z
13373904,yurasi,3526564,29,45105736,2017-01-12T14:48:35Z
13373911,Phil Shipley,44659,3,712136,2009-03-01T12:18:10Z
13373914,SJFriedl,2709708,4,31486744,2015-05-26T20:35:13Z
13373919,Phil Shipley,44659,2,264032,2009-02-08T12:54:02Z
13373923,paulmach,91499,6,18037678,2013-09-26T01:03:47Z
13373950,AM909,82317,5,4562777,2010-04-30T02:08:47Z
13373960,RichRico,2219338,3,27557133,2014-12-18T19:39:17Z
13373978,SJFriedl,2709708,4,31155603,2015-05-14T22:09:52Z
13373982,SJFriedl,2709708,6,31116778,2015-05-13T22:19:43Z
13373983,TheDutchMan13,1330847,4,62024133,2018-08-27T04:49:00Z
13373986,n76,318696,4,37571821,2016-03-02T18:03:36Z
13373988,SJFriedl,2709708,4,30921317,2015-05-08T21:27:42Z
13374007,SJFriedl,2709708,6,38770830,2016-04-21T23:17:28Z
13374010,adbrown,54598,2,2962567,2009-10-27T04:25:57Z
13374012,DaveHansenTiger,7168,1,561990,2007-11-19T05:45:54Z
13374031,njtbusfan,8107451,10,60942530,2018-07-22T01:53:02Z
13374033,SJFriedl,2709708,3,35839068,2015-12-09T05:12:09Z
13374041,balrog-kun,20587,5,4250464,2010-03-27T20:18:35Z
13374042,DavidKewley,4179946,5,48641097,2017-05-13T06:33:54Z
13374069,Phil Shipley,44659,2,684087,2009-02-27T16:29:08Z
13374079,SJFriedl,2709708,8,31380816,2015-05-22T19:05:21Z
13374080,SJFriedl,2709708,6,31380816,2015-05-22T19:05:21Z
13374096,Phil Shipley,44659,2,677250,2009-02-26T21:52:06Z
13374102,SJFriedl,2709708,13,38894629,2016-04-26T17:19:09Z
24378349,SJFriedl,2709708,13,34379904,2015-10-02T00:30:14Z
24382399,DavidKewley,4179946,16,47582579,2017-04-09T01:58:24Z
24400796,Liteguy,5088013,15,44963405,2017-01-06T19:22:43Z
26455664,_Mathieu_,53964,3,24987327,2014-08-24T19:18:16Z
26455665,_Mathieu_,53964,5,27942607,2015-01-05T21:02:54Z
26455667,ponzu,101657,2,7442652,2011-03-03T02:03:29Z
26455670,_Mathieu_,53964,4,33529716,2015-08-23T17:59:44Z
26455671,_Mathieu_,53964,4,33529716,2015-08-23T17:59:44Z
26455672,_Mathieu_,53964,4,33529716,2015-08-23T17:59:44Z
26455673,_Mathieu_,53964,5,33529716,2015-08-23T17:59:44Z
26455674,ponzu,101657,2,7442652,2011-03-03T02:03:30Z
26455687,_Mathieu_,53964,5,33529716,2015-08-23T18:10:36Z
26826425,samely,2512300,18,37532255,2016-02-29T22:16:57Z
26826524,samely,2512300,10,37531136,2016-02-29T21:20:42Z
26826561,muziriana,6058023,8,51536085,2017-08-29T10:44:20Z
26826617,n76,318696,10,39342270,2016-05-16T02:43:24Z
26826619,n76,318696,37,39342270,2016-05-16T02:43:28Z
27005335,Stephen214,4018842,9,56830197,2018-03-02T19:22:10Z
27012791,Stephen214,4018842,6,56830197,2018-03-02T19:22:10Z
27012807,Evanator,451067,7,12423588,2012-07-22T01:24:47Z
27012874,n76,318696,26,36435145,2016-01-07T22:25:59Z
27012892,NE2,207745,18,13499383,2012-10-14T22:07:12Z
27012893,NE2,207745,7,13499383,2012-10-14T22:07:09Z
27012943,muziriana,6058023,8,51533793,2017-08-29T09:30:25Z
27013028,muziriana,6058023,7,51535239,2017-08-29T10:14:09Z
27013071,samely,2512300,27,37675885,2016-03-07T22:18:31Z
27013074,adbrown,54598,16,53432583,2017-11-01T19:10:41Z
27013090,SJFriedl,2709708,6,37007608,2016-02-04T20:33:07Z
27013102,SJFriedl,2709708,6,37007608,2016-02-04T20:33:09Z
27013152,SJFriedl,2709708,6,37007608,2016-02-04T20:33:09Z
27013194,SJFriedl,2709708,20,37007608,2016-02-04T20:33:05Z
27013218,Brian@Brea,416346,21,16737318,2013-06-28T09:56:51Z
27013272,calfarome,2511706,8,52600521,2017-10-03T16:14:22Z
27013275,NE2,207745,5,13435877,2012-10-10T03:07:15Z
27013327,Dami_Tn,2012449,8,31727268,2015-06-04T18:24:51Z
27013328,calfarome,2511706,15,38129322,2016-03-28T20:27:03Z
27013796,Bill Sellin,6203853,22,51769074,2017-09-06T04:47:17Z
27013797,samely,2512300,10,37674267,2016-03-07T20:54:22Z
27013931,n76,318696,6,47697500,2017-04-12T15:01:46Z
27013933,n76,318696,4,47697500,2017-04-12T15:01:47Z
27013988,Stephen214,4018842,13,56829993,2018-03-02T19:14:20Z
27013995,piligab,3877019,9,52600860,2017-10-03T16:25:10Z
27014005,Stephen214,4018842,6,56829993,2018-03-02T19:14:20Z
27014060,n76,318696,11,47697500,2017-04-12T15:01:47Z
27014062,n76,318696,12,47697500,2017-04-12T15:01:47Z
27014078,bhavana naga,5677293,7,51969239,2017-09-12T11:08:18Z
27014092,Stephen214,4018842,10,56828387,2018-03-02T18:15:10Z
27014100,n76,318696,10,36435145,2016-01-07T22:25:48Z
27014107,n76,318696,12,36435145,2016-01-07T22:26:30Z
27422079,oanac2_telenav,4827272,19,61467023,2018-08-08T12:37:32Z
27422082,muziriana,6058023,7,51534142,2017-08-29T09:40:37Z
27422084,calfarome,2511706,7,38129322,2016-03-28T20:27:04Z
27422287,SJFriedl,2709708,18,34790209,2015-10-21T23:58:36Z
27440214,samely,2512300,25,37675167,2016-03-07T21:38:24Z
27442405,n76,318696,52,45220440,2017-01-16T17:05:09Z
27647605,Grayfox88,6869539,24,54218711,2017-11-30T22:47:13Z
27647606,Grayfox88,6869539,24,54218711,2017-11-30T22:47:15Z
27647641,Grayfox88,6869539,27,54218711,2017-11-30T22:47:17Z
27647643,Grayfox88,6869539,21,54218711,2017-11-30T22:47:16Z
27784760,Edward,364,6,58558793,2018-04-30T15:28:37Z
28902423,samely,2512300,21,37596695,2016-03-03T21:03:51Z
28947023,Aaron Lidman,53073,10,15890111,2013-04-28T01:26:32Z
28947024,Chris Bell in California,194231,6,12442477,2012-07-23T00:19:14Z
29060710,Aaron Lidman,53073,8,15890111,2013-04-28T02:03:00Z
29101339,Spanholz,2209894,8,42093137,2016-09-12T07:26:03Z
29123460,Chris Bell in California,194231,6,12442268,2012-07-22T23:51:10Z
29123463,Chris Bell in California,194231,4,12442477,2012-07-23T00:19:15Z
29124055,Chris Bell in California,194231,6,12441513,2012-07-22T23:29:04Z
29124056,Chris Bell in California,194231,6,12441513,2012-07-22T23:28:29Z
29124063,Chris Bell in California,194231,5,12441513,2012-07-22T23:28:52Z
29124089,Chris Bell in California,194231,5,12441513,2012-07-22T23:29:06Z
29124090,Chris Bell in California,194231,5,12441513,2012-07-22T23:28:35Z
29124091,Chris Bell in California,194231,7,12441513,2012-07-22T23:29:05Z
29124884,samely,2512300,8,37668311,2016-03-07T15:36:22Z
29164189,Chris Bell in California,194231,4,12441513,2012-07-22T23:28:41Z
29164195,Chris Bell in California,194231,4,12441513,2012-07-22T23:29:09Z
29164206,Chris Bell in California,194231,5,12441513,2012-07-22T23:28:37Z
29166082,Chris Bell in California,194231,4,12442477,2012-07-23T00:19:17Z
29166084,Chris Bell in California,194231,4,12442477,2012-07-23T00:19:15Z
29166087,Chris Bell in California,194231,5,12442477,2012-07-23T00:19:14Z
29166089,Chris Bell in California,194231,6,12442477,2012-07-23T00:19:08Z
29166791,Chris Bell in California,194231,4,12441513,2012-07-22T23:28:42Z
29166802,Chris Bell in California,194231,4,12441513,2012-07-22T23:29:04Z
29166807,Chris Bell in California,194231,5,12442477,2012-07-23T00:19:17Z
29166808,Chris Bell in California,194231,5,12441513,2012-07-22T23:28:36Z
29171300,ediyes,1240849,18,32061235,2015-06-18T20:53:53Z
29171802,Nicholas Schober,8173709,17,58423706,2018-04-25T21:40:28Z
29197384,RichRico,2219338,22,38125472,2016-03-28T17:25:36Z
29251621,rogerquinonez,5007225,7,47849801,2017-04-16T21:33:23Z
29378667,Aaron Lidman,53073,2,16317137,2013-05-27T23:46:38Z
29378746,magren,89370,6,16202805,2013-05-20T05:26:35Z
29390243,karitotp,2748195,10,37572971,2016-03-02T19:12:23Z
29390250,balrog-kun,20587,5,4250871,2010-03-28T00:43:22Z
29390283,maxtheheathen,86782,2,687290,2008-12-30T23:04:57Z
29390290,maxtheheathen,86782,2,687290,2008-12-30T23:05:11Z
29390293,maxtheheathen,86782,3,687290,2008-12-30T23:06:06Z
29390295,maxtheheathen,86782,4,687290,2008-12-30T23:09:11Z
29390333,sdtoooc,112254,5,930472,2009-04-24T17:45:40Z
29390372,maxtheheathen,86782,1,687290,2008-12-30T23:08:54Z
29390373,sdtoooc,112254,2,930472,2009-04-24T17:47:35Z
29400278,42429,42429,5,35726949,2015-12-03T13:39:10Z
29400691,Calvin Reavis,3157573,8,38556225,2016-04-14T14:05:01Z
29411708,Brian@Brea,416346,18,24673465,2014-08-11T09:45:16Z
29411710,Stephen214,4018842,9,56829812,2018-03-02T19:07:51Z
29475546,OSMF Redaction Account,722137,3,12298791,2012-07-18T21:13:40Z
29482481,Brian@Brea,416346,20,24673465,2014-08-11T09:51:26Z
29484283,ChrisZontine,1376118,10,28265447,2015-01-19T22:44:59Z
29484285,samely,2512300,40,37526199,2016-02-29T17:26:24Z
29484976,Zian Choy,296869,7,25381453,2014-09-12T04:11:25Z
29961288,MinerGav,5873274,39,54281285,2017-12-02T20:44:05Z
29975405,Evyatar Segal,2076188,14,33701061,2015-08-31T11:23:38Z
29975438,mattros,3079192,5,32837012,2015-07-23T20:52:19Z
29975445,mattros,3079192,4,32837012,2015-07-23T20:52:19Z
29975458,mattros,3079192,7,32837012,2015-07-23T20:52:19Z
29983566,mattros,3079192,9,32837012,2015-07-23T20:52:18Z
29983578,mattros,3079192,6,32837012,2015-07-23T20:52:17Z
29983590,mattros,3079192,5,32837012,2015-07-23T20:52:17Z
29983600,mattros,3079192,6,32837012,2015-07-23T20:52:18Z
29983625,TallyGoJem,2979730,12,41860230,2016-09-02T01:53:15Z
29983640,samely,2512300,12,37552587,2016-03-01T19:37:49Z
29983647,TallyGoJem,2979730,11,41860230,2016-09-02T01:53:14Z
29983650,mattros,3079192,7,32837012,2015-07-23T20:52:37Z
29983654,mattros,3079192,7,32837302,2015-07-23T21:03:49Z
29983664,mattros,3079192,10,32837302,2015-07-23T21:03:49Z
29983690,mattros,3079192,10,32837302,2015-07-23T21:03:49Z
29983691,mattros,3079192,5,32837302,2015-07-23T21:03:49Z
29983693,mattros,3079192,9,32837302,2015-07-23T21:03:49Z
29983699,mattros,3079192,4,32837302,2015-07-23T21:03:50Z
29983713,mattros,3079192,7,32837302,2015-07-23T21:03:50Z
29983722,mattros,3079192,5,32837302,2015-07-23T21:03:50Z
29983734,mattros,3079192,5,32837302,2015-07-23T21:03:50Z
29983738,mattros,3079192,2,32837302,2015-07-23T21:03:50Z
29983747,mattros,3079192,4,32837302,2015-07-23T21:03:49Z
29983794,mattros,3079192,10,32807658,2015-07-22T17:26:27Z
29983813,mattros,3079192,6,32837012,2015-07-23T20:52:16Z
29983823,mattros,3079192,4,32837012,2015-07-23T20:52:17Z
29983824,mattros,3079192,3,32837012,2015-07-23T20:52:16Z
29983857,mattros,3079192,7,32814116,2015-07-22T22:13:02Z
29983863,mattros,3079192,6,32834134,2015-07-23T18:51:17Z
29983877,mattros,3079192,9,32814116,2015-07-22T22:13:02Z
29983914,Luis36995,1829683,12,38007095,2016-03-22T20:09:16Z
29983918,samely,2512300,19,37532255,2016-02-29T22:17:05Z
29983955,MinerGav,5873274,14,54281960,2017-12-02T21:13:43Z
29983990,mattros,3079192,5,32837012,2015-07-23T20:52:21Z
29984004,MinerGav,5873274,4,54282063,2017-12-02T21:17:56Z
29984012,mattros,3079192,3,32837012,2015-07-23T20:52:21Z
29984016,mattros,3079192,3,32837012,2015-07-23T20:52:21Z
29984024,mattros,3079192,3,32837012,2015-07-23T20:52:22Z
29984028,mattros,3079192,3,32837012,2015-07-23T20:52:22Z
29984049,mattros,3079192,5,32837302,2015-07-23T21:03:50Z
29984052,mattros,3079192,4,32837012,2015-07-23T20:52:19Z
29984054,mattros,3079192,3,32837012,2015-07-23T20:52:20Z
29984061,mattros,3079192,7,32837012,2015-07-23T20:52:20Z
29984088,RichRico,2219338,13,44094099,2016-12-01T18:55:38Z
29984110,Iowa Kid,703517,10,33944957,2015-09-10T22:17:11Z
29984116,mattros,3079192,7,32837012,2015-07-23T20:52:35Z
29984123,Evyatar Segal,2076188,9,33273587,2015-08-11T17:52:25Z
29984132,Evyatar Segal,2076188,8,33273587,2015-08-11T17:52:26Z
29984167,samely,2512300,12,37552587,2016-03-01T19:37:48Z
29984178,mattros,3079192,6,32837012,2015-07-23T20:52:28Z
29984214,mattros,3079192,14,32837012,2015-07-23T20:52:29Z
29984216,mattros,3079192,7,32837012,2015-07-23T20:52:29Z
29984221,mattros,3079192,3,32837012,2015-07-23T20:52:34Z
29984223,mattros,3079192,4,32837012,2015-07-23T20:52:29Z
29984230,mattros,3079192,4,32837012,2015-07-23T20:52:29Z
29984232,mattros,3079192,4,32837012,2015-07-23T20:52:29Z
29984235,mattros,3079192,5,32837012,2015-07-23T20:52:34Z
29984237,mattros,3079192,5,32837012,2015-07-23T20:52:35Z
29984243,mattros,3079192,8,32837012,2015-07-23T20:52:22Z
29984254,mattros,3079192,5,32837012,2015-07-23T20:52:27Z
29984260,mattros,3079192,3,32837012,2015-07-23T20:52:27Z
29984262,mattros,3079192,3,32837012,2015-07-23T20:52:27Z
29984264,mattros,3079192,4,32837012,2015-07-23T20:52:27Z
29984268,mattros,3079192,3,32837012,2015-07-23T20:52:26Z
29984272,mattros,3079192,2,32837012,2015-07-23T20:52:26Z
29984276,mattros,3079192,4,32837012,2015-07-23T20:52:26Z
29984279,mattros,3079192,4,32837012,2015-07-23T20:52:26Z
29984286,mattros,3079192,3,32837012,2015-07-23T20:52:26Z
29984288,mattros,3079192,5,32837012,2015-07-23T20:52:27Z
29984296,mattros,3079192,8,32837012,2015-07-23T20:52:27Z
29984297,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984300,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984309,mattros,3079192,4,32837012,2015-07-23T20:52:27Z
29984321,mattros,3079192,4,32837012,2015-07-23T20:52:27Z
29984324,mattros,3079192,4,32837012,2015-07-23T20:52:27Z
29984328,mattros,3079192,6,32837012,2015-07-23T20:52:25Z
29984330,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984336,mattros,3079192,4,32837012,2015-07-23T20:52:26Z
29984347,Evyatar Segal,2076188,13,35866029,2015-12-10T13:51:45Z
29984367,mattros,3079192,6,32836217,2015-07-23T20:17:31Z
29984374,mattros,3079192,3,32837012,2015-07-23T20:52:37Z
29984379,mattros,3079192,2,32837012,2015-07-23T20:52:37Z
29984384,mattros,3079192,2,32837012,2015-07-23T20:52:37Z
29984387,mattros,3079192,2,32837012,2015-07-23T20:52:37Z
29984391,mattros,3079192,2,32837012,2015-07-23T20:52:36Z
29984395,mattros,3079192,2,32837012,2015-07-23T20:52:37Z
29984396,mattros,3079192,2,32837012,2015-07-23T20:52:36Z
29984400,mattros,3079192,2,32837012,2015-07-23T20:52:36Z
29984401,mattros,3079192,2,32837012,2015-07-23T20:52:36Z
29984403,mattros,3079192,2,32837012,2015-07-23T20:52:36Z
29984407,mattros,3079192,5,32837012,2015-07-23T20:52:23Z
29984423,AM909,82317,3,4914755,2010-06-06T06:31:12Z
29984437,AM909,82317,2,4914755,2010-06-06T06:31:12Z
29984441,AM909,82317,2,4914755,2010-06-06T06:31:17Z
29984444,mattros,3079192,6,32837012,2015-07-23T20:52:24Z
29984462,mattros,3079192,3,32836217,2015-07-23T20:17:35Z
29984472,mattros,3079192,5,32836217,2015-07-23T20:17:33Z
29984475,mattros,3079192,5,32836217,2015-07-23T20:17:35Z
29984479,mattros,3079192,3,32836217,2015-07-23T20:17:35Z
29984481,mattros,3079192,3,32836217,2015-07-23T20:17:35Z
29984483,mattros,3079192,3,32836217,2015-07-23T20:17:35Z
29984484,mattros,3079192,2,32836217,2015-07-23T20:17:35Z
29984485,mattros,3079192,3,32836217,2015-07-23T20:17:35Z
29984489,mattros,3079192,3,32836217,2015-07-23T20:17:34Z
29984491,mattros,3079192,4,32836217,2015-07-23T20:17:34Z
29984493,mattros,3079192,3,32836217,2015-07-23T20:17:34Z
29984495,mattros,3079192,2,32836217,2015-07-23T20:17:34Z
29984512,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984517,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984523,mattros,3079192,4,32837012,2015-07-23T20:52:28Z
29984524,mattros,3079192,3,32837012,2015-07-23T20:52:28Z
29984528,mattros,3079192,3,32836217,2015-07-23T20:17:34Z
29984561,mattros,3079192,3,32836217,2015-07-23T20:17:31Z
29984566,mattros,3079192,3,32836217,2015-07-23T20:17:31Z
29984567,mattros,3079192,3,32836217,2015-07-23T20:17:31Z
29984573,mattros,3079192,3,32836217,2015-07-23T20:17:30Z
29984576,mattros,3079192,3,32836217,2015-07-23T20:17:31Z
29984580,samely,2512300,6,32991622,2015-07-30T19:59:28Z
29984584,mattros,3079192,5,32836217,2015-07-23T20:17:30Z
29984587,samely,2512300,6,32991622,2015-07-30T19:59:28Z
29984590,mattros,3079192,3,32836217,2015-07-23T20:17:30Z
29984591,mattros,3079192,3,32836217,2015-07-23T20:17:30Z
29984613,mattros,3079192,3,32836217,2015-07-23T20:17:30Z
29984632,mattros,3079192,3,32836217,2015-07-23T20:17:29Z
29984637,mattros,3079192,4,32836217,2015-07-23T20:17:29Z
29984642,Evyatar Segal,2076188,7,33092785,2015-08-04T10:00:23Z
29984648,Evyatar Segal,2076188,5,33092785,2015-08-04T10:00:23Z
29984654,mattros,3079192,3,32836217,2015-07-23T20:17:31Z
29984655,mattros,3079192,6,32789430,2015-07-21T21:33:47Z
29984699,mattros,3079192,2,32836217,2015-07-23T20:17:33Z
29984701,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984703,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984705,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984708,mattros,3079192,2,32836217,2015-07-23T20:17:32Z
29984713,mattros,3079192,3,32836217,2015-07-23T20:17:32Z
29984716,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984718,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984723,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984734,mattros,3079192,2,32836217,2015-07-23T20:17:33Z
29984736,mattros,3079192,3,32836217,2015-07-23T20:17:33Z
29984740,mattros,3079192,2,32836217,2015-07-23T20:17:33Z
29984745,mattros,3079192,3,32836217,2015-07-23T20:17:32Z
29984747,mattros,3079192,9,32837012,2015-07-23T20:52:24Z
29984754,mattros,3079192,6,32837012,2015-07-23T20:52:24Z
29984770,mattros,3079192,6,32837012,2015-07-23T20:52:35Z
29984777,mattros,3079192,7,32807941,2015-07-22T17:42:10Z
29984790,mattros,3079192,11,32807658,2015-07-22T17:26:27Z
29984819,mattros,3079192,7,32807658,2015-07-22T17:26:26Z
29985225,mattros,3079192,13,32836217,2015-07-23T20:17:26Z
29985230,mattros,3079192,7,32836217,2015-07-23T20:17:26Z
29985232,mattros,3079192,5,32836217,2015-07-23T20:17:26Z
29985234,mattros,3079192,5,32836217,2015-07-23T20:17:26Z
29985240,mattros,3079192,8,32838531,2015-07-23T21:57:25Z
29985243,mattros,3079192,5,32836217,2015-07-23T20:17:26Z
29985248,mattros,3079192,6,32838531,2015-07-23T21:57:25Z
29985249,mattros,3079192,5,32836217,2015-07-23T20:17:26Z
29985258,mattros,3079192,6,32836217,2015-07-23T20:17:27Z
29985285,mattros,3079192,6,32836217,2015-07-23T20:17:28Z
29985293,mattros,3079192,7,32836217,2015-07-23T20:17:28Z
29985296,mattros,3079192,5,32836217,2015-07-23T20:17:28Z
29985299,mattros,3079192,5,32836217,2015-07-23T20:17:28Z
29985300,mattros,3079192,8,32836217,2015-07-23T20:17:27Z
29985302,mattros,3079192,7,32836217,2015-07-23T20:17:27Z
29985305,mattros,3079192,7,32836217,2015-07-23T20:17:27Z
29985324,mattros,3079192,5,32836217,2015-07-23T20:17:29Z
29985338,mattros,3079192,4,32836217,2015-07-23T20:17:28Z
29985341,mattros,3079192,4,32836217,2015-07-23T20:17:29Z
29985348,mattros,3079192,8,32836217,2015-07-23T20:17:28Z
29985364,mattros,3079192,4,32836217,2015-07-23T20:17:28Z
29999587,MinerGav,5873274,6,54290224,2017-12-03T07:13:20Z
29999589,mattros,3079192,5,32827789,2015-07-23T14:38:00Z
29999595,MinerGav,5873274,5,54290224,2017-12-03T07:13:20Z
29999597,mattros,3079192,3,32827789,2015-07-23T14:38:01Z
29999604,MinerGav,5873274,4,54290224,2017-12-03T07:13:20Z
29999605,mattros,3079192,3,32827789,2015-07-23T14:38:00Z
30007604,Prof Eric Cameron,5177123,11,46940466,2017-03-17T20:09:40Z
30007605,riiga,83501,8,46797259,2017-03-12T22:31:15Z
30007609,riiga,83501,7,46797259,2017-03-12T22:31:15Z
30007612,teodorab_telenav,6294893,7,50909880,2017-08-07T08:50:28Z
30007618,mattros,3079192,5,32838531,2015-07-23T21:57:26Z
30007666,riiga,83501,7,46797259,2017-03-12T22:31:15Z
30007668,riiga,83501,7,46797259,2017-03-12T22:31:15Z
30007688,mattros,3079192,8,32827789,2015-07-23T14:38:02Z
30007689,mattros,3079192,5,32827789,2015-07-23T14:38:02Z
30007691,mattros,3079192,5,32827789,2015-07-23T14:38:02Z
30007692,riiga,83501,5,46797259,2017-03-12T22:31:15Z
30007695,Evyatar Segal,2076188,5,33273587,2015-08-11T17:52:25Z
30007703,mattros,3079192,6,32834134,2015-07-23T18:51:11Z
30007708,mattros,3079192,3,32834134,2015-07-23T18:51:10Z
30007720,mattros,3079192,7,32834134,2015-07-23T18:51:10Z
30007729,mattros,3079192,4,32834134,2015-07-23T18:51:10Z
30007730,mattros,3079192,6,32834134,2015-07-23T18:51:10Z
30007735,mattros,3079192,6,32827789,2015-07-23T14:38:02Z
30007743,mattros,3079192,8,32834134,2015-07-23T18:51:09Z
30007744,mattros,3079192,7,32834134,2015-07-23T18:51:09Z
30007751,teodorab_telenav,6294893,14,50910715,2017-08-07T09:15:57Z
30007758,teodorab_telenav,6294893,9,50910715,2017-08-07T09:15:57Z
30007760,mattros,3079192,7,32834134,2015-07-23T18:51:08Z
30007808,mattros,3079192,10,32834134,2015-07-23T18:51:09Z
30007810,mattros,3079192,6,32834134,2015-07-23T18:51:09Z
30007812,mattros,3079192,7,32834134,2015-07-23T18:51:10Z
30007814,mattros,3079192,8,32834134,2015-07-23T18:51:10Z
30007824,mattros,3079192,4,32834134,2015-07-23T18:51:10Z
30007833,Evyatar Segal,2076188,9,33231769,2015-08-10T06:38:08Z
30007838,mattros,3079192,8,32838531,2015-07-23T21:57:25Z
30007840,mattros,3079192,5,32834134,2015-07-23T18:51:08Z
30007844,mattros,3079192,7,32807219,2015-07-22T17:08:25Z
30007848,mattros,3079192,6,32807219,2015-07-22T17:08:25Z
30007852,mattros,3079192,3,32807219,2015-07-22T17:08:25Z
30007854,mattros,3079192,6,32807219,2015-07-22T17:08:25Z
30007868,MinerGav,5873274,10,54281258,2017-12-02T20:42:45Z
30007871,mattros,3079192,7,32807219,2015-07-22T17:08:24Z
30007884,mattros,3079192,5,32836217,2015-07-23T20:17:27Z
30007900,mattros,3079192,4,32837012,2015-07-23T20:52:25Z
30007901,mattros,3079192,3,32837012,2015-07-23T20:52:25Z
30007904,mattros,3079192,3,32837012,2015-07-23T20:52:25Z
30007908,mattros,3079192,3,32837012,2015-07-23T20:52:25Z
30007918,samely,2512300,8,37552587,2016-03-01T19:37:49Z
