id,node_id,position
349614021,3554657946,5
349614023,3554657941,5
349614024,3554657947,7
349614025,3554657948,5
349620770,3554727526,6
349620771,3554727580,11
349620772,3554727545,21
349620773,3554727590,23
349620774,3554727533,26
349642276,122902147,6
349651818,3555052172,1
349678421,3555246696,1
349678422,3555246698,14
350927952,330077937,1
350927953,3566427292,11
350927958,330077940,3
351157216,3568941976,61
351158246,3466648858,25
351193115,3569292493,2
351219292,3569666545,4
351219293,3569666523,4
351219294,3569666525,5
351219295,3569666542,5
351219296,3569666511,5
351219297,3569666515,4
351219298,3569666531,4
351219299,3569666514,4
351219300,3569666509,4
351219301,3569666502,5
351219302,3569666510,5
351219305,3569666507,5
351219307,3569666530,5
351219308,3569666503,5
351219309,3569666520,5
351219310,3569666498,4
351219311,3569666497,4
351219312,3569666508,5
351219315,3569666501,5
351219316,3569666543,19
351219320,122727364,1
351221028,3569690428,4
351221030,3569690416,4
351221032,3569690423,5
351221033,3569690409,5
351221035,3569690431,5
351221037,3569690403,5
351221040,3569690424,4
351221042,3569690407,4
351221045,3569690427,5
351221047,3569690417,5
351221050,3569690414,4
351221053,3569690397,4
351221054,3569690402,5
351221056,3569689692,5
351221059,3569690415,5
351221061,3569689689,5
351221066,3569690400,4
351221068,3569689690,4
351221070,3569690410,5
351221073,3569690395,5
351225055,3569756511,4
351225056,3569756502,4
351225057,3569756506,5
351225058,3569756499,5
351225059,3569756514,5
351225060,3569756495,5
351225061,3569756507,4
351225062,3569756498,4
351225063,3569756510,5
351225064,3569756503,5
351225102,3569756877,4
351225103,3569756867,4
351225104,3569756871,5
351225105,3569756864,5
351225106,3569756878,5
351225107,3569756861,5
351225108,3569756872,4
351225109,3569756862,4
351225110,3569756875,5
351225111,3569756868,5
351225283,3569759404,4
351225285,3569756892,4
351225290,3569759399,5
351225294,3569756891,5
351225298,3569759402,5
351225302,3569756885,5
351225304,3569759395,4
351225306,3569756883,4
351225310,3569759396,5
351225313,3569756888,5
351225510,3569759939,4
351225511,3569759925,4
351225512,3569759934,5
351225513,3569759926,5
351225514,3569759938,5
351225515,3569759919,5
351225516,3569759932,4
351225517,3569759918,4
351225518,3569759931,5
351225519,3569759923,5
351225520,3569759915,4
351225521,3569759902,4
351225522,3569759909,5
351225523,3569759903,5
351225524,3569759914,5
351225525,3569759895,5
351225526,3569759907,4
351225527,3569759894,4
351225528,3569759906,5
351225529,3569759900,5
351225550,3569760912,4
351225551,3569760902,4
351225552,3569760899,5
351225553,3569760913,5
351225554,3569760896,5
351225555,3569760907,4
351225556,3569760897,4
351225557,3569760910,5
351225558,3569760903,5
351225559,3569760906,5
351225754,3569763004,19
351225755,1568105648,1
351225756,3569763027,1
351225757,3569763024,19
351225758,122947423,2
351225761,3569763047,19
351233700,3569855214,4
351233701,3569855211,4
351233702,3569855218,4
351233703,3569855207,4
351233704,3569855217,4
351233705,3569855205,4
351233706,3569855216,4
351233707,3569855202,4
351233708,3569855215,4
351233709,3569855200,4
351233841,3569856176,4
351233843,3569856174,4
351233845,3569856172,4
351233846,3569856170,4
351233960,3569856802,4
351233961,3569856800,4
351233962,3569856804,4
351233963,3569856801,4
351233964,3569856799,4
351233965,3569856797,4
351233966,3569856796,4
351234103,3569857696,4
351234104,3569857705,4
351234105,3569857695,4
351234106,3569857703,4
351234107,3569857694,4
351234109,3569857701,4
351234110,3569857693,4
351234128,3569857900,4
351234129,3569857899,4
351234130,3569857898,4
351234166,3569859512,4
351234167,3569859503,4
351234168,3569859511,4
351234169,3569859501,4
351234170,3569859510,4
351234171,3569859500,4
351234172,3569859498,4
351234175,3569859508,4
351234184,3569860809,4
351234185,3569860798,4
351234186,3569860808,4
351234187,3569860807,4
351234188,3569860796,4
351234189,3569860805,4
351234190,3569860795,4
351234191,3569860803,4
351234192,3569860793,4
351234300,3569862510,4
351234304,3569862508,4
351234309,3569862507,4
351234314,3569862505,4
351234319,3569862503,4
351234324,3569862504,4
351234328,3569862500,4
351234332,3569862502,4
351234336,3569862498,4
351234713,3569862634,4
351234714,3569862632,4
351234715,3569862628,4
351234716,3569862626,4
351234717,3569862624,4
351234718,3569862620,4
351234719,3569862618,4
351234720,3569862616,4
351234721,3569862614,4
351234722,3569862612,4
351234725,3569864012,4
351234726,3569864003,4
351234727,3569864011,4
351234728,3569864001,4
351234729,3569864010,4
351234730,3569864000,4
351234731,3569864008,4
351234732,3569863999,4
351237135,3569896887,1
351237136,3569896865,20
351237137,3569898281,4
351237138,3569898706,4
351237139,3569898242,4
351237140,3569898699,4
351237141,3569898215,4
351237142,3569898611,4
351237143,3569898686,4
351237144,3569898669,4
351237145,3569898594,4
351237146,3569896847,4
351237147,3569896866,4
351237148,3569898235,4
351237150,3569896869,4
351237151,3569898671,4
351237152,3569898196,4
351237154,3569898201,4
351237155,3569898286,4
351237157,3569898250,4
351237158,3569898623,4
351237159,3569898633,4
351237160,3569898232,4
351237161,3569898635,4
351237162,3569898272,4
351237163,3569898213,4
351237164,3569898244,4
351237165,3569898676,4
351237166,3569898261,4
351237167,3569898656,4
351237169,3569898695,4
351237170,3569898609,4
351237171,3569896837,4
351237172,3569898600,4
351237173,3569898636,4
351237174,3569898605,4
351237175,3569898269,4
351237176,3569898658,4
351237177,3569898208,4
351237179,3569898710,4
351237180,3569898663,5
351237181,3569898683,5
351237182,3569898694,5
351237183,3569898660,5
351237184,3569898271,5
351237185,3569896852,5
351237186,3569898630,5
351237187,3569898645,5
351237189,3569898692,5
351237190,3569898289,5
351237191,3569896833,5
351237192,3569898284,5
351237193,3569898615,5
351237194,3569898651,5
351237196,3569898620,5
351237198,3569898236,5
351237199,3569898254,5
351237201,3569898664,5
351237202,3569898206,5
351237204,3569898231,5
351237205,3569898285,5
351237206,3569898220,5
351237207,3569898253,5
351237208,3569898672,5
351237209,3569896879,5
351237210,3569896878,5
351237211,3569898642,5
351237212,3569898707,5
351237213,3569898197,5
351237214,3569898219,5
351237215,3569898598,5
351237216,3569896839,5
351237217,3569898274,5
351237218,3569896877,5
351237219,3569896861,5
351237220,3569898704,5
351237221,3569898602,5
351237222,3569898268,5
351237223,3569898226,5
351237224,3569898691,5
351237225,3569898230,5
351237226,3569898606,5
351237227,3569898224,5
351237228,3569898629,5
351237229,3569898216,5
351237230,3569898667,5
351237231,3569898263,5
351237232,3569898634,5
351237233,3569898223,5
351237234,3569898227,5
351237236,3569898708,5
351237237,3569898646,5
351237238,3569898698,5
351237239,3569898643,5
351237240,3569898597,5
351237241,3569898234,5
351237242,3569898641,5
351237243,3569896846,20
351242933,3569956479,4
351242934,3569956482,5
351242935,3569956477,5
351242936,3569956483,4
351242937,3569956486,5
351251354,3570099997,4
351251355,3570099994,4
351251356,3570099995,4
351251357,3570099996,4
351251445,3570100025,4
351251447,3570100023,4
351251449,3570100021,4
351251451,3570100019,4
351251453,3570100016,4
351251454,3570100014,4
351251457,3570100012,4
351251459,3570100010,4
351251461,3570100008,4
351252268,3570102921,4
351252269,3570102919,4
351252270,3570102917,4
351252271,3570102912,4
351252273,3570102910,4
351252274,3570102908,4
351252275,3570102906,4
351252276,3570102903,4
351252277,3570102901,4
351252279,3570102899,4
351252280,3570102895,4
351252281,3570102893,4
351252283,3570100791,4
351252285,3570100789,4
351252348,3570103106,4
351252349,3570103105,4
351252350,3570103103,4
351252351,3570103101,4
351252537,3570105016,4
351252538,3570105014,4
351252539,3570105010,4
351252540,3570105008,4
351252541,3570105006,4
351252542,3570105004,4
351252543,3570104999,4
351252544,3570104997,4
351252545,3570104995,4
351252715,3570106827,4
351252716,3570106822,4
351252717,3570106824,4
351252718,3570106818,4
351252719,3570106820,4
351252720,3570106814,4
351252721,3570106816,4
351252722,3570106811,4
351252723,3570106808,4
351252724,3570106798,4
351252725,3570106805,4
351252726,3570106801,4
351252727,3570106796,4
351252728,3570106794,4
351252743,3570107002,4
351252747,3570107001,4
351252750,3570107000,4
351252753,3570106999,4
351252759,3570107019,4
351252760,3570107017,4
351252761,3570107015,4
351252762,3570107013,4
351252763,3570107009,4
351252764,3570107007,4
351252765,3570107005,4
351252769,3570107310,4
351252770,3570107309,4
351252771,3570107307,4
351252772,3570107305,4
351252773,3570107303,4
351252988,1568105660,1
351444230,3572122126,2
351444233,3572122111,31
351444237,3572122118,3
351444239,3572122122,4
351444241,3572122146,7
351446186,3572139926,12
351446187,3572139977,10
351446188,3572140017,12
351446189,3572139945,15
351446190,3572139957,1
351446191,3572139948,1
351446192,3572139895,20
351446193,3572139939,24
351446194,3572139898,2
351446195,3572139898,2
351446196,3572139942,6
351446197,3572139993,3
351446198,3572139935,7
351446199,3572139993,4
351446200,3572139919,5
351446201,3572139997,6
351446202,3572139911,9
351446727,3572148268,1
351446728,3572148264,1
351446730,3572148268,12
351446731,3572148206,11
351446732,3572148255,1
351446733,3572148217,1
351446734,3572148246,2
351446735,3572148249,22
351446736,3572148237,1
351446737,3572148249,1
351446738,3572148216,1
351446739,3572148206,9
351450002,4083209627,12
351450003,4083209625,4
351450005,4083209617,4
351453585,3572271206,2
351453586,3572271202,2
351475438,4036937396,4
351475439,4048818304,6
351479895,3572673568,11
351485291,4083677741,5
351485292,3572695302,1
351485293,3572695303,8
351485914,3572708300,13
351485915,3572708295,1
351485916,3572708294,7
351491728,4083721717,3
351505905,4083677751,12
351505907,3797574509,14
351505909,3572972907,1
351505914,5292513616,7
351505916,3572972939,12
351526965,3573235505,3
351680374,3574952588,6
351680375,3574952541,9
351680376,3574952517,62
351680377,3574952568,63
351680378,3574952569,6
351680379,4337446414,1
351680380,3574952563,1
351680381,3574952525,1
351680382,3574952575,2
351680383,122623860,2
351680385,3574952583,4
351680387,3574952528,6
351680390,3574952576,13
351683656,343718364,1
351726180,3575567067,55
351726181,3575567049,28
351726182,123040329,9
351727110,3575591996,45
351727111,5646284881,2
351750489,3575735935,10
351750490,3575736047,10
351750491,3575735865,10
351750492,3575735889,10
351750493,3575736030,10
351750494,3575736507,11
351750495,3575736541,11
351750496,3575736072,12
351750497,3575735866,12
351750498,3575735898,12
351750499,3575735909,12
351750500,3575736052,12
351750501,3575736024,13
351750502,3575736139,14
351750503,3575736247,14
351750504,3575736436,14
351750505,3575735948,14
351750506,3575736395,14
351750507,3575735893,14
351750508,3575736120,16
351750509,3575736146,16
351750510,3575735985,16
351750511,3575736238,20
351750512,3575736313,20
351750513,3575736176,20
351750514,3575736209,20
351750515,3575736150,22
351750516,3575736413,25
351750517,3575736452,28
351750518,3575736458,31
351750519,3575736527,4
351750520,3575736254,4
351750521,3575736542,4
351750522,3575735986,4
351750523,3575735953,4
351750524,3575736302,4
351750525,3575736536,4
351750526,3575735961,4
351750527,3575736315,4
351750528,3575736512,4
351750529,3575736538,4
351750530,3575736516,4
351750531,3575735974,4
351750532,3575736298,5
351750533,3575736350,6
351750534,3575736414,6
351750535,3575736442,6
351750536,3575736276,6
351750537,3575736335,6
351750538,3575736279,6
351750539,3575736327,6
351750540,3575736277,7
351750541,3575736055,7
351750542,3575736392,7
351750543,3575736057,7
351750544,3575736071,7
351750545,3575736129,7
351750546,3575736322,8
351750547,3575736417,8
351750548,3575736046,8
351750549,3575736343,8
351750550,3575735952,8
351750551,3575736085,8
351750552,3575736084,8
351750553,3575736510,9
351750554,3575736474,9
351750555,3575736470,9
351750556,3575736077,9
351754791,3575769322,10
351754796,3575769464,12
351754797,3575769391,12
351754799,3575769367,12
351754801,3575769285,12
351754809,3575769441,16
351754811,3575769235,17
351754812,3575769289,18
351754818,3575769376,20
351754824,3575769168,32
351754827,3575769141,4
351754847,3575769300,4
351754848,3575769175,4
351754849,3575769435,4
351754854,3575769226,4
351754857,3575769328,5
351754859,3575769230,5
351754861,3575769254,6
351754862,3575769254,6
351754864,3575769237,7
351754866,3575769320,7
351754867,3575769392,8
351754868,3575769325,8
351754869,3575769129,8
351754870,3575769177,8
351754871,3575769245,8
351754873,3575769371,8
351754874,3575769215,8
351754876,3575769139,8
351754878,3575769282,8
351754880,3575769341,8
351754882,3575769241,9
351754883,3575769195,9
351929261,3577325756,8
351929264,3577325746,14
352194168,3579556949,1
352194169,3579556951,1
352194171,3579556955,1
352315327,3580700554,22
352315329,3580700532,4
352315331,3580700535,4
352315334,3580700540,4
352315336,3580700542,4
352315340,3580700545,4
352315341,3580700548,4
352315344,3580700552,4
352315346,3580700556,4
352315347,3580700558,4
352315348,3580700562,4
352315349,3580700640,4
352315350,3580700658,4
352315351,3580700747,4
352315352,3580700696,4
352315353,3580700706,4
352315354,3580700725,4
352315355,3580700789,4
352315356,3580700905,4
352315358,3580700917,4
352315359,3580700920,4
352315361,3580700915,4
352315362,3580700914,4
352315363,3580700943,4
352315364,3580700941,8
352315365,3580700919,4
352315366,3580700906,4
352315367,3580700901,4
352315368,3580700791,4
352315369,3580700763,4
352315370,3580700742,4
352315371,3580700733,4
352315372,3580700607,4
352315373,3580700597,4
352315374,3580700588,4
352315375,3580700580,4
352315376,3580700578,4
352315378,3580700567,4
352315379,3580700550,4
352315380,3580700539,4
352315381,3580700586,12
352315382,3580700646,13
352315383,3580700705,14
352315384,3580700703,18
352315385,3580700577,1
352315386,3580700603,1
352315387,3580700602,1
352315388,3580700596,1
352315389,3580700705,1
352315390,3580700785,1
352315391,3580700925,1
352315392,3580700927,1
352315393,3580700573,1
352315394,758018570,22
352315395,758018602,22
352315396,3580700564,25
352315397,3580700743,26
352315398,3580700726,2
352315399,3580700676,2
352315400,3580700566,2
352315401,3580700577,6
352315402,3580700736,4
352315403,3580700934,4
352315404,2938341657,5
352315405,3580700517,5
352315406,3580700743,5
352315407,3580700730,7
352326337,3580859340,19
352326338,3580859398,35
352326339,3580859318,4
352326340,3580859321,19
352326341,3580859374,1
352326342,3580859334,1
352326343,3580859357,1
352326344,3580859366,1
352326345,3580859370,1
352326346,3580859336,1
352326347,3580859383,1
352326348,3580859379,19
352326349,5260923812,1
352326350,3580859355,4
352327256,3580869014,4
352327257,3580868994,10
352327258,3580868998,4
352327259,3580868997,4
352327260,3580868579,4
352327261,3580868577,4
352327262,3580868554,4
352327263,3580868539,4
352327264,3580868557,8
352327265,3580868533,8
352327266,3580868514,5
352327267,3580869015,22
352327268,3580868506,13
352327269,3580868556,18
352327270,3580868558,1
352327271,3580868552,1
352327272,3580868545,1
352327273,3580868535,1
352327274,3580868580,1
352327275,3580868565,2
352327276,3580868528,6
352338454,3581034306,33
352338455,3581034443,7
352338456,3581034329,20
352338458,3581034455,4
352338459,3581034318,9
352338461,3581034434,10
352338462,3581034460,11
352338463,3581034391,14
352338464,3581034392,15
352338465,3581034458,1
352338466,3581034429,1
352338467,3581034428,1
352338468,3581034314,1
352338469,3581034312,1
352338470,3581034407,1
352338471,3581034448,1
352338472,3581034411,1
352338473,3581034393,23
352338474,3581034441,25
352338475,3581034426,2
352338476,3581034316,3
352338477,3581034310,5
352339361,3581045644,8
352339362,3581045634,6
352339363,3581045627,9
352339364,3581045622,4
352339365,3581045616,4
352339366,3581045612,7
352339367,3581045602,4
352339368,3581044392,9
352339370,3581045606,4
352339371,3581045596,8
352339372,3581044345,68
352339706,3581050694,15
352339707,3581050078,14
352339708,3581050715,6
352339709,3581050698,10
352339710,3581050074,7
352339711,3581050060,6
352339712,3581050063,8
352339713,3581050052,7
352340631,3581069267,4
352340632,3581069274,16
352340634,3581069256,4
352340635,3581069253,8
352345696,353192654,9
352345698,3581113843,2
352345699,3945386169,2
352345703,3581113846,2
352349765,122860342,22
352349766,3581525303,1
352349767,3581171200,9
352349768,3581171206,10
352349769,3581170280,10
352349770,3581171200,12
352349771,3581171403,13
352349772,3581171229,14
352349773,3581171051,12
352349774,3581170287,15
352349775,3581171455,2
352349776,3581171166,1
352349777,3581171101,1
352349778,3581171091,1
352349779,3581171076,1
352349780,3581171039,1
352349781,3581171062,1
352349783,3581171034,1
352349784,3581171121,1
352349785,3581171129,1
352349786,3581171137,1
352349787,3581171404,1
352349788,3581171028,1
352349789,3581171055,1
352349790,3581171068,1
352349791,3581171096,1
352349792,3581170253,1
352349793,3581170252,1
352349794,3581171014,1
352349795,3581171087,1
352349796,3581171401,1
352349797,3581171405,1
352349798,3581171432,1
352349799,3581171425,1
352349800,3581171052,1
352349801,3581171156,1
352349802,3581171218,1
352349803,3581171250,19
352349804,3581171153,23
352349806,3581171500,24
352349807,3581170276,25
352349808,3581171116,2
352349809,3581171008,2
352349810,3581171141,2
352349811,3581170249,2
352349812,3581171406,2
352349813,3581171136,2
352349814,2938352706,2
352349815,3581171118,2
352349816,3581171097,2
352349817,3581171431,2
352349818,3581171485,2
352349819,3581171182,2
352349820,3581171093,2
352349821,3581171108,2
352349822,3581171120,39
352349823,3581171079,3
352349824,3581171002,3
352349825,3581171001,3
352349826,3581170993,3
352349827,3581171291,3
352349828,3581171058,4
352349829,3581171274,3
352349830,3581171187,4
352349831,3581171043,4
352349832,3581170284,3
352349833,3581171024,4
352349834,3581171470,4
352349835,3581171477,4
352349836,3581171484,4
352349837,3581171434,4
352349838,3581171428,4
352349839,3581171280,4
352349840,3581171201,4
352349841,3581171209,4
352349842,3581170281,6
352349843,3581171026,6
352349844,3581171269,5
352349845,2938352698,6
352349846,3581171494,6
352349847,3581171075,5
352349848,3581171428,5
352349849,3581171033,5
352349850,3581171248,5
352349851,3581171201,5
352349852,3581171103,5
352349853,3581171222,7
352349854,3581170292,7
352349855,3581171095,7
352349856,3581171424,7
352349857,3581171027,7
352349858,3581170995,8
352349860,3581171489,8
352349861,3581171082,8
352349862,3581171114,8
352350472,3581178425,1
352350473,3581178425,8
352360961,3581318248,4
352360964,3581318257,4
352360965,3581318279,14
352360966,3581318218,18
352360967,3581318261,4
352360968,3581317884,16
352360969,3581318275,4
352360970,3581318271,4
352360971,3581318264,4
352360972,3581318237,4
352360973,3581318235,4
352360974,3581317850,18
352360976,3581318252,4
352360977,3581318244,14
352360978,3581318207,4
352360979,3581318221,4
352360980,3581318225,4
352360981,3581318220,4
352360982,3581318216,4
352360983,3581318210,4
352360984,3581317889,4
352360985,3581317887,4
352360986,3581317865,4
352360987,3581317860,4
352360988,3581317819,12
352360989,3581317857,4
352360990,3581317881,4
352360991,3581317866,4
352360992,3581317858,4
352360993,3581317828,4
352360994,3581317821,4
352360995,3581317818,4
352360996,3581317811,4
352360997,3581317789,4
352360998,3581317795,4
352360999,3581317802,4
352361000,3581317816,4
352361001,3581317807,4
352361002,3581317797,4
352361003,3581317790,4
352361004,3581317781,4
352361005,3581317774,4
352361007,3581317768,4
352361008,3581317763,4
352361009,3581317757,4
352361010,3581317754,4
352361011,3581317751,4
352361012,3581317749,4
352361013,3581317744,4
352361014,3581317730,4
352361015,3581317753,4
352361016,3581317724,8
352361018,3581317721,8
352361019,3581317710,4
352361020,3581317707,12
352361339,3581322256,10
352361340,3581322273,11
352361341,3581322262,8
352361342,3581322249,10
352361850,3429528709,6
352361851,3581327446,43
352361852,3581327435,4
352361853,3581327431,4
352373764,3581489925,5
352377154,3581171450,1
352377155,2526134023,3
352377156,3581524944,8
352377162,3581525679,10
352377165,364802865,12
352377166,3581525628,14
352377171,3581525377,13
352377175,3575567058,15
352377177,754665954,14
352377178,3581525702,15
352377179,3581525745,15
352377183,3581525777,16
352377193,3581525658,1
352377195,3581525632,1
352377196,3581525677,1
352377203,3581525644,1
352377205,3581524909,1
352377206,2938352671,1
352377207,3581524917,3
352377208,3581524925,1
352377209,3581170281,1
352377210,3581524894,1
352377211,3581524893,1
352377213,3581525327,1
352377214,3581524956,3
352377215,3581525331,1
352377217,3581525338,1
352377218,3581525334,1
352377220,3581525333,1
352377221,3581525328,1
352377222,3581525343,1
352377223,3581525354,1
352377224,3581525382,1
352377225,3581525347,1
352377226,3581525622,1
352377229,3581525668,1
352377230,3581525361,1
352377263,3581525339,20
352377269,3581525295,25
352377276,3581525677,2
352377278,3581525657,2
352377279,3581525599,2
352377290,3581525372,29
352377291,3581525717,3
352377292,4704369970,8
352377293,3581525684,3
352377294,3581525675,3
352377295,3581525706,3
352377306,3581524902,4
352377307,3581524922,4
352377308,3581524926,4
352377309,3581525345,4
352377310,3581524954,7
352377314,3581524966,5
352377315,3581525610,6
352377316,3581525344,5
352377322,3581525388,6
352377323,3581524923,1
352377324,3581525723,6
352377325,3581525390,6
352377327,3581525640,6
352377330,3581525721,6
352377343,3581525624,7
352377346,2938352670,7
352377355,3581524919,8
352378545,3581544567,4
352378546,3581544563,4
352378547,3581544582,14
352378548,3581544698,8
352378549,3581544591,4
352378550,3581544577,4
352381537,3581594506,7
352381539,3581594498,20
352381541,3581594336,8
352381543,3581594384,20
352381546,3581594297,9
352381549,3581594326,1
352381550,3581594337,1
352381551,3581594324,1
352381552,3581594331,25
352381554,3581594372,4
352381555,3581594376,6
352382850,3581607833,15
352382852,3581607800,17
352382853,3581607812,1
352383627,3581621900,28
352383628,3581621937,17
352383629,3581621945,2
352383630,3581621946,2
352383631,3581621918,2
352383632,3581621920,6
352383633,3581621948,9
352388045,4037220820,16
352388046,4046592635,17
352398501,1516850061,10
352398502,1516850086,9
352398503,3581821232,4
352398862,3581830901,1
352398863,3581830901,4
352398864,3581830907,6
352400985,3581851507,31
352401072,3581851367,4
352402492,3581879515,7
352612798,3583758298,9
352612799,3583753384,16
352612800,3583758304,5
352617616,3583791933,4
352617620,3583791938,3
352639243,3583965292,9
352639244,3583965311,9
352639245,3583965224,10
352639247,3583964381,11
352639248,3583965258,10
352639250,3583965204,13
352639251,122682391,14
352639257,3583964381,16
352639259,3583965252,1
352639260,3583965253,1
352639261,3583965325,1
352639262,3583965273,1
352639264,3583965316,1
352639265,3583965332,1
352639269,3583965334,1
352639270,3583965330,1
352639271,3583965314,1
352639286,3583965216,1
352639287,3583965210,1
352639289,3583965233,1
352639291,3583965238,1
352639292,3583965306,24
352639294,3583965291,2
352639295,3583965320,2
352639296,3583965342,2
352639297,3583965340,2
352639299,1180323766,2
352639300,3583965318,2
352639306,3583965218,2
352639308,3583965250,3
352639312,3583965308,3
352639314,3583965202,4
352639316,3583965206,4
352639317,3583965324,4
352639321,3583965256,4
352639322,3583965337,4
352639326,3583965315,5
352639327,3583965296,5
352639329,3583965354,5
352639333,3583965255,8
352639335,3583965344,7
352833443,3586000782,6
352883725,3586702504,2
352883726,3586702503,2
352884029,3586702425,1
353014048,122853946,38
353049662,3588302145,1
353221190,3589900296,44
353240338,123034445,7
353241211,122860769,9
353251942,123092270,11
353251944,3660723606,16
353259103,3590383935,4
353268573,3590506918,1
353268574,3590506917,1
353268575,3590506914,2
353268576,3590506914,2
353268577,3590506923,1
353268578,3590506924,2
353268579,3590506919,2
353339589,3591218901,8
353339590,3591218905,9
353339591,3591218909,6
353339592,3591218913,4
353339593,3591218917,25
353362451,4322494393,4
353545239,3593529488,4
353545240,3593529423,18
353545241,3593527791,4
353545242,3593529428,26
353545243,3593529485,14
353545244,3593529490,4
353545245,3593529489,31
353545246,3593529898,4
353545247,3593529454,19
353546468,3593544523,8
353546470,3593544499,10
353546475,3593544494,14
353546479,3593523666,1
353546481,3593523688,1
353546483,3593523672,2
353546485,3593544510,2
353546486,3593544496,2
353546488,3593544500,3
353546494,3593523677,8
353546495,3593523676,8
353552234,3500010679,2
353552235,3593622613,4
353552236,3500010673,27
353552237,3593622650,8
353552238,1264488668,14
353552239,3500010683,14
353552240,3500010819,29
353552241,3593622634,1
353552242,3593623049,3
353552243,3593623067,4
353552244,3593623078,30
353624580,3594358409,2
353624581,3594358408,2
353624582,3594358407,2
353624584,3594358406,2
353734249,3595511677,68
353855447,3500010818,1
353855755,3593622993,1
353863540,3596647812,26
354075241,122974061,5
354198542,3599597044,71
354198867,3599588483,11
354198868,3599588435,17
354198869,3599588443,2
354198870,3599588435,31
354589821,3602683155,16
354589822,3891049465,50
354677963,1833711672,18
354678084,3603597103,5
354678981,3603604381,57
354892921,3605433508,34
354892922,3605433175,37
354892923,3605433497,37
354932068,3605804010,5
354932071,3605804016,10
354932075,3605803791,4
354932077,813718066,8
354932078,813682090,6
354932079,813718158,8
354932080,813718003,2
354932081,3605803781,1
354932082,813718066,17
354932083,3605803996,5
354932085,3605803998,1
354932086,813718075,13
354932089,3605804020,6
354932090,813717991,5
354932202,813682366,19
354932203,813662229,9
354932204,813682313,7
354932206,813662006,8
354932207,813662114,9
354932365,122610308,6
354932366,813717836,28
354932367,3605801271,4
354932368,813717861,10
354932369,813682366,13
354932370,813641779,11
355476713,3610774784,4
355476717,3610774744,4
355476719,3610774753,4
355476721,3610774732,4
355476724,3610774728,4
355476726,3610774722,4
355476728,3610774724,4
355476730,3610774713,4
355476731,3610774763,4
355476733,3610774756,4
355476754,3610774760,4
355534222,3611299369,16
355565711,3611640656,4
355565712,3611640645,4
355565713,3611640662,4
355565714,3611640651,4
355565715,3611640667,4
355565716,3611640657,4
355565717,3611640674,4
355565718,3611640663,4
355565719,3611640677,4
355565720,3611640682,4
355565721,3611640686,4
355565722,3611640690,4
355565724,3611640697,4
355565725,3611640695,4
355565726,3611640692,4
355565727,3611640679,4
355565728,3611640688,4
355565729,3611640673,4
355565730,3611640683,4
355565731,3611640666,4
355565732,3611640678,4
355565733,3611640659,4
355565734,3611640672,4
355565735,3611640665,4
355565736,3611640641,4
355565737,3611640638,4
355565738,3611640633,4
355565739,3611640629,4
355565740,3611640625,4
355565741,3611640639,4
355565742,3611640622,4
355565743,3611640635,4
355565744,3611640619,4
355565745,3611640617,4
355565746,3611640631,4
355565747,3611640627,4
355565771,3611641581,4
355565772,3611641573,4
355565773,3611641580,4
355565774,3611641570,4
355565775,3611641578,4
355565776,3611641566,4
355565777,3611641575,4
355565778,3611641563,4
355565779,3611641572,4
355565780,3611641560,4
355565781,3611641569,4
355565782,3611641558,4
355565886,3611643609,4
355565887,3611643600,4
355565888,3611643608,4
355565889,3611643597,4
355565890,3611643607,4
355565891,3611643594,4
355565892,3611643605,4
355565893,3611639290,4
355565894,3611643602,4
355565895,3611643599,4
355565896,3611643596,4
355565897,3611639292,4
355565898,3611639280,4
355565899,3611639276,4
355565900,3611639268,4
355565901,3611639282,4
355565902,3611639261,4
355565903,3611639277,4
355565904,3611639254,4
355565905,3611639271,4
355565906,3611639247,4
355565907,3611639263,4
355565908,3611639242,4
355565909,3611639236,4
355565910,3611639234,4
355565911,3611639238,4
355565912,3611639241,4
355565913,3611639244,4
355565914,3611639249,4
355565915,3611639270,4
355565916,3611639252,4
355565917,3611639274,4
355565918,3611639257,4
355565919,3611639278,4
355565920,3611639262,4
355565921,3611639281,4
355566199,3611644820,4
355566200,3611644805,4
355566201,3611644828,4
355566202,3611644812,4
355566203,3611644834,4
355566204,3611644817,4
355566205,3611644841,4
355566206,3611644825,4
355566207,3611644846,4
355566208,3611644850,4
355566209,3611644854,4
355566210,3611644859,4
355566211,3611644863,4
355566212,3611644862,4
355566215,3611644860,4
355566217,3611644844,4
355566218,3611644857,4
355566219,3611644839,4
355566220,3611644853,4
355566221,3611644835,4
355566222,3611644849,4
355566224,3611644829,4
355566225,3611644845,4
355566226,3611644840,4
355566228,3611644813,4
355566231,3611644806,4
355566234,3611644801,4
355566236,3611644796,4
355566237,3611643392,4
355566238,3611644804,4
355566239,3611643388,4
355566241,3611644799,4
355566243,3611643385,4
355566245,3611644794,4
355566247,3611643382,4
355566249,3611643390,4
355566389,3611642776,4
355566390,3611642767,4
355566391,3611642775,4
355566392,3611642764,4
355566393,3611642773,4
355566394,3611642760,4
355566395,3611642771,4
355566396,3611642756,4
355566397,3611642768,4
355566398,3611642765,4
355566399,3611642762,4
355566400,3611642758,4
355566401,3611642747,4
355566402,3611642743,4
355566403,3611642736,4
355566404,3611642750,4
355566405,3611642728,4
355566406,3611642744,4
355566407,3611642722,4
355566408,3611642738,4
355566409,3611642715,4
355566410,3611642730,4
355566411,3611642709,4
355566412,3611642705,4
